Set,TestSet,Rep,Input,CorrOutput,PredOutput
equalFreq,test,1,T IY0 G AH1 P,L EY0,L EY0
equalFreq,test,1,P AH1 V,Y IY0,Y IY0
equalFreq,test,1,K IH0 P IY1 F,L EY0,L EY0
equalFreq,test,1,L IH0 L EY1,Y IY0,Y IY0
equalFreq,test,1,SH EH1 CH,W AH0,W AH0
equalFreq,test,1,G UW0 V EH1 F,L EY0,L EY0
equalFreq,test,1,F EH0 V EH1 T,L EY0,L EY0
equalFreq,test,1,Z EY1 ZH,W AH0,W AH0
equalFreq,test,1,JH EH0 K EY1 V,Y IY0,Y IY0
equalFreq,test,1,V AH1 V,Y IY0,Y IY0
equalFreq,test,1,F UH1 D,Y IY0,L EY0
equalFreq,test,1,IY0 N EY1 F,L EY0,L EY0
equalFreq,test,1,EH0 F AH1 K,L EY0,L EY0
equalFreq,test,1,IH0 P OW1 CH,W AH0,W AH0
equalFreq,test,1,V OW0 K UH1 K,L EY0,L EY0
equalFreq,test,1,M UW1 ZH,W AH0,W AH0
equalFreq,test,1,CH IY0 CH AH1 T,L EY0,?
equalFreq,test,1,D IH1 D,Y IY0,Y IY0
equalFreq,test,1,P OW0 D IY1 CH,W AH0,W AH0
equalFreq,test,1,N EY1 P,L EY0,L EY0
equalFreq,test,1,D UW0 Z EH1 SH,W AH0,W AH0
equalFreq,test,1,B UH0 K UW1 D,Y IY0,L EY0
equalFreq,test,1,Z IY0 Z UW1 JH,W AH0,W AH0
equalFreq,test,1,EY0 N IH1 CH,W AH0,W AH0
equalFreq,test,1,F UH0 D AH1 D,Y IY0,Y IY0
equalFreq,test,1,CH UW1 M,Y IY0,Y IY0
equalFreq,test,1,K EY1 G,Y IY0,Y IY0
equalFreq,test,1,P IY1 ZH,W AH0,W AH0
equalFreq,test,1,UW0 V OW1 CH,W AH0,W AH0
equalFreq,test,1,IH0 B EH1 S,W AH0,Y IY0
equalFreq,test,1,T IY1 JH,W AH0,W AH0
equalFreq,test,1,JH EY1 M,Y IY0,Y IY0
equalFreq,test,1,Z IH1 V,Y IY0,Y IY0
equalFreq,test,1,EH0 M UW1 B,Y IY0,Y IY0
equalFreq,test,1,UW0 K AH1 SH,W AH0,W AH0
equalFreq,test,1,UH0 K UW1 B,Y IY0,Y IY0
equalFreq,test,1,CH EH1 SH,W AH0,W AH0
equalFreq,test,1,G AH1 K,L EY0,L EY0
equalFreq,test,1,D IY1 F,L EY0,L EY0
equalFreq,test,1,L EH0 P UW1 F,L EY0,L EY0
equalFreq,test,1,P IY1 F,L EY0,L EY0
equalFreq,test,1,M OW0 G IH1 N,Y IY0,Y IY0
equalFreq,test,1,M OW0 F IY1 SH,W AH0,W AH0
equalFreq,test,1,N AH1 K,L EY0,L EY0
equalFreq,test,1,T AH0 L IH1,Y IY0,Y IY0
equalFreq,test,1,L AH1 JH,W AH0,W AH0
equalFreq,test,1,F UH0 S EY1 JH,W AH0,W AH0
equalFreq,test,1,UW0 JH UW1 ZH,W AH0,W AH0
equalFreq,test,1,UH0 D IY1 P,L EY0,L EY0
equalFreq,test,1,P OW0 L IY1,Y IY0,Y IY0
equalFreq,test,1,AH0 SH IH1 M,Y IY0,Y IY0
equalFreq,test,1,EH0 SH EH1 M,Y IY0,Y IY0
equalFreq,test,1,OW0 T EY1 F,L EY0,L EY0
equalFreq,test,1,M IY1 SH,W AH0,W AH0
equalFreq,test,1,Z IY1 T,L EY0,L EY0
equalFreq,test,1,B UH0 K EY1,Y IY0,Y IY0
equalFreq,test,1,D UW1 V,Y IY0,Y IY0
equalFreq,test,1,S EY0 G UW1 F,L EY0,L EY0
equalFreq,test,1,G AH0 S UW1,Y IY0,Y IY0
equalFreq,test,1,K EH1 K,L EY0,L EY0
equalFreq,test,1,UH0 SH EY1 P,L EY0,L EY0
equalFreq,test,1,EH0 L UH1 T,L EY0,L EY0
equalFreq,test,1,P EY0 T IY1 S,W AH0,W AH0
equalFreq,test,1,JH EH1 Z,W AH0,W AH0
equalFreq,test,1,OW0 P AH1 Z,W AH0,W AH0
equalFreq,test,1,UH0 SH EH1 Z,W AH0,W AH0
equalFreq,test,1,EH0 S UH1 CH,W AH0,W AH0
equalFreq,test,1,N UW0 B AH1 CH,W AH0,W AH0
equalFreq,test,1,Z EH0 N EH1 S,W AH0,W AH0
equalFreq,test,1,UH0 SH EH1 G,Y IY0,Y IY0
equalFreq,test,1,EH0 M UW1 JH,W AH0,W AH0
equalFreq,test,1,AH0 N EH1 B,Y IY0,Y IY0
equalFreq,test,1,T IY0 JH OW1,Y IY0,Y IY0
equalFreq,test,1,K IY1 K,L EY0,L EY0
equalFreq,test,1,CH IY0 M EY1,Y IY0,Y IY0
equalFreq,test,1,EY0 T EH1 JH,W AH0,W AH0
equalFreq,test,1,K UH0 D AH1 Z,W AH0,W AH0
equalFreq,test,1,K UW0 G EY1 D,Y IY0,Y IY0
equalFreq,test,1,D EY1 P,L EY0,L EY0
equalFreq,test,1,S AH0 G EH1 NG,Y IY0,Y IY0
equalFreq,test,1,EY0 V IY1 D,Y IY0,Y IY0
equalFreq,test,1,Z AH1 JH,W AH0,W AH0
equalFreq,test,1,JH EH0 F IH1 JH,W AH0,W AH0
equalFreq,test,1,IH0 D IH1 F,L EY0,L EY0
equalFreq,test,1,IH0 B UW1 P,L EY0,L EY0
equalFreq,test,1,N EH1 SH,W AH0,W AH0
equalFreq,test,1,V EH0 Z EY1 JH,W AH0,W AH0
equalFreq,test,1,EH0 CH IY1 ZH,W AH0,W AH0
equalFreq,test,1,Z UW1 B,Y IY0,Y IY0
equalFreq,test,1,OW0 V OW1 P,L EY0,L EY0
equalFreq,test,1,IH0 F EH1 S,W AH0,L EY0
equalFreq,test,1,V EH0 S UH1 T,L EY0,L EY0
equalFreq,test,1,EY0 T AH1 T,L EY0,L EY0
equalFreq,test,1,M OW0 K UH1 T,L EY0,L EY0
equalFreq,test,1,IY0 N IY1 CH,W AH0,W AH0
equalFreq,test,1,N IY1 T,L EY0,L EY0
equalFreq,test,1,D UW0 P IH1 SH,W AH0,W AH0
equalFreq,test,1,D IY0 B EY1 F,L EY0,L EY0
equalFreq,test,1,T UW1 P,L EY0,L EY0
equalFreq,test,1,T EH1 P,L EY0,L EY0
equalFreq,test,1,IY0 B EY1 P,L EY0,L EY0
equalFreq,test,1,IY0 N AH1 JH,W AH0,W AH0
equalFreq,test,1,EH0 SH IY1 ZH,W AH0,W AH0
equalFreq,test,1,SH OW0 K EH1 Z,W AH0,W AH0
equalFreq,test,1,EH0 CH OW1 F,L EY0,L EY0
equalFreq,test,1,AH0 S EH1 NG,Y IY0,Y IY0
equalFreq,test,1,UW0 P UW1 F,L EY0,L EY0
equalFreq,test,1,Z IH0 N EY1,Y IY0,Y IY0
equalFreq,test,1,CH AH1 Z,W AH0,W AH0
equalFreq,test,1,D EY0 L UH1 CH,W AH0,W AH0
equalFreq,test,1,AH0 S UH1 CH,W AH0,W AH0
equalFreq,test,1,N EY1 Z,W AH0,W AH0
equalFreq,test,1,B IH0 M EH1,Y IY0,Y IY0
equalFreq,test,1,F UW0 B EY1,Y IY0,Y IY0
equalFreq,test,1,P AH0 D OW1 M,Y IY0,Y IY0
equalFreq,test,1,F UH0 Z IH1,Y IY0,Y IY0
equalFreq,test,1,UH0 S UW1 JH,W AH0,W AH0
equalFreq,test,1,T OW0 S OW1 V,Y IY0,Y IY0
equalFreq,test,1,D UW0 F OW1 N,Y IY0,Y IY0
equalFreq,test,1,G UW1 Z,W AH0,W AH0
equalFreq,test,1,JH EH1 P,L EY0,Y IY0
equalFreq,test,1,B EH0 T EY1,Y IY0,Y IY0
equalFreq,test,1,V UH0 S EH1,Y IY0,Y IY0
equalFreq,test,1,V IY1 M,Y IY0,Y IY0
equalFreq,test,1,CH AH0 L EH1 T,L EY0,L EY0
equalFreq,test,1,UH0 D IY1 V,Y IY0,Y IY0
equalFreq,test,1,SH EH0 K UH1 SH,W AH0,W AH0
equalFreq,test,1,V UH0 SH EH1 CH,W AH0,W AH0
equalFreq,test,1,EH0 T EY1 P,L EY0,L EY0
equalFreq,test,1,AH0 SH UW1 M,Y IY0,Y IY0
equalFreq,test,1,P EH0 B IY1 T,L EY0,L EY0
equalFreq,test,1,UW0 M IY1 S,W AH0,Y IY0
equalFreq,test,1,UW0 N EH1 D,Y IY0,Y IY0
equalFreq,test,1,JH IY1 F,L EY0,Y IY0
equalFreq,test,1,EH0 SH EY1 T,L EY0,L EY0
equalFreq,test,1,CH IH0 N AH1,Y IY0,Y IY0
equalFreq,test,1,B IY0 Z EH1,Y IY0,Y IY0
equalFreq,test,1,F AH0 Z EH1 SH,W AH0,W AH0
equalFreq,test,1,T AH0 F EH1,Y IY0,Y IY0
equalFreq,test,1,IH0 K IY1 D,Y IY0,Y IY0
equalFreq,test,1,N UW0 V OW1 G,Y IY0,Y IY0
equalFreq,test,1,N EH1 ZH,W AH0,W AH0
equalFreq,test,1,F UH0 S IH1 M,Y IY0,Y IY0
equalFreq,test,1,JH AH1 S,W AH0,W AH0
equalFreq,test,1,B UH0 L IH1 B,Y IY0,Y IY0
equalFreq,test,1,UW0 N UH1 T,L EY0,L EY0
equalFreq,test,1,K AH1 Z,W AH0,W AH0
equalFreq,test,1,B UH1 T,L EY0,L EY0
equalFreq,test,1,CH EY0 K EH1 ZH,W AH0,W AH0
equalFreq,test,1,N IH0 SH IY1 SH,W AH0,W AH0
equalFreq,test,1,F IH1 P,L EY0,L EY0
equalFreq,test,1,IY0 SH IY1 T,L EY0,L EY0
equalFreq,test,1,B IY1 SH,W AH0,W AH0
equalFreq,test,1,JH AH1 T,L EY0,Y IY0
equalFreq,test,1,SH UW1 K,L EY0,L EY0
equalFreq,test,1,T OW0 P UW1 B,Y IY0,L EY0
equalFreq,test,1,CH UW1 K,L EY0,L EY0
equalFreq,test,1,EY0 T OW1 CH,W AH0,W AH0
equalFreq,test,1,Z AH0 CH IY1 CH,W AH0,W AH0
equalFreq,test,1,D IH1 T,L EY0,L EY0
equalFreq,test,1,UW0 P IY1 SH,W AH0,W AH0
equalFreq,test,1,V OW0 JH IH1 P,L EY0,L EY0
equalFreq,test,1,SH IY0 CH IY1 F,L EY0,Y IY0
equalFreq,test,1,AH0 F IH1 SH,W AH0,W AH0
equalFreq,test,1,IH0 JH IY1 SH,W AH0,W AH0
equalFreq,test,1,JH UW0 F EY1 Z,W AH0,W AH0
equalFreq,test,1,K OW0 Z AH1 JH,W AH0,W AH0
equalFreq,test,1,F UW0 Z AH1 F,L EY0,L EY0
equalFreq,test,1,UW0 V EH1 G,Y IY0,Y IY0
equalFreq,test,1,S OW1 T,L EY0,L EY0
equalFreq,test,1,OW0 Z OW1 T,L EY0,L EY0
equalFreq,test,1,IY0 G AH1 P,L EY0,L EY0
equalFreq,test,1,T IY1 F,L EY0,L EY0
equalFreq,test,1,M IY1 M,Y IY0,Y IY0
equalFreq,test,2,P IY1 SH,W AH0,W AH0
equalFreq,test,2,JH AH1 P,L EY0,L EY0
equalFreq,test,2,EY0 Z UW1 D,Y IY0,Y IY0
equalFreq,test,2,V UW1 K,L EY0,L EY0
equalFreq,test,2,F EY0 G IH1 G,Y IY0,Y IY0
equalFreq,test,2,T EH1 F,L EY0,L EY0
equalFreq,test,2,EY0 M EY1 P,L EY0,L EY0
equalFreq,test,2,IY0 B IY1 G,Y IY0,Y IY0
equalFreq,test,2,M OW0 G IH1 V,Y IY0,Y IY0
equalFreq,test,2,V AH1 M,Y IY0,Y IY0
equalFreq,test,2,JH EH1 SH,W AH0,W AH0
equalFreq,test,2,AH0 JH IH1 ZH,W AH0,W AH0
equalFreq,test,2,G UW0 M IH1,Y IY0,Y IY0
equalFreq,test,2,JH AH0 S UW1,Y IY0,Y IY0
equalFreq,test,2,M AH0 T EH1,Y IY0,Y IY0
equalFreq,test,2,Z EH1 F,L EY0,Y IY0
equalFreq,test,2,L AH0 N UW1 CH,W AH0,W AH0
equalFreq,test,2,EH0 T OW1 Z,W AH0,W AH0
equalFreq,test,2,IH0 G IH1 T,L EY0,L EY0
equalFreq,test,2,K UH0 D UW1 P,L EY0,L EY0
equalFreq,test,2,Z UW1 K,L EY0,Y IY0
equalFreq,test,2,B EH0 M IY1 P,L EY0,L EY0
equalFreq,test,2,AH0 B EY1 F,L EY0,L EY0
equalFreq,test,2,CH EH0 SH IH1 T,L EY0,L EY0
equalFreq,test,2,L EY1 Z,W AH0,W AH0
equalFreq,test,2,CH IY1 ZH,W AH0,W AH0
equalFreq,test,2,S EH0 B UH1 T,L EY0,L EY0
equalFreq,test,2,Z IH0 B EY1 K,L EY0,L EY0
equalFreq,test,2,F UW1 Z,W AH0,W AH0
equalFreq,test,2,G UW0 S IY1 F,L EY0,L EY0
equalFreq,test,2,UW0 P AH1 F,L EY0,L EY0
equalFreq,test,2,F IY0 D EY1 N,Y IY0,Y IY0
equalFreq,test,2,JH IH0 S EH1 Z,W AH0,W AH0
equalFreq,test,2,CH OW0 T EH1 M,Y IY0,Y IY0
equalFreq,test,2,G AH1 G,Y IY0,Y IY0
equalFreq,test,2,EH0 JH EH1 CH,W AH0,W AH0
equalFreq,test,2,S AH0 K AH1 K,L EY0,L EY0
equalFreq,test,2,T IY0 F UH1 D,Y IY0,Y IY0
equalFreq,test,2,Z AH1 N,Y IY0,Y IY0
equalFreq,test,2,V OW0 B EY1 JH,W AH0,W AH0
equalFreq,test,2,AH0 CH AH1 P,L EY0,L EY0
equalFreq,test,2,K EY0 SH IH1 P,L EY0,L EY0
equalFreq,test,2,CH IY0 M EH1 P,L EY0,L EY0
equalFreq,test,2,M UW1 CH,W AH0,W AH0
equalFreq,test,2,G EH1 CH,W AH0,W AH0
equalFreq,test,2,T IH0 S IY1 JH,W AH0,W AH0
equalFreq,test,2,G OW0 T IH1 NG,Y IY0,Y IY0
equalFreq,test,2,N EY0 JH OW1,Y IY0,Y IY0
equalFreq,test,2,T EY0 N IY1,Y IY0,Y IY0
equalFreq,test,2,T OW1 F,L EY0,L EY0
equalFreq,test,2,S UW1 B,Y IY0,Y IY0
equalFreq,test,2,UW0 T EY1 B,Y IY0,Y IY0
equalFreq,test,2,UH0 D OW1 Z,W AH0,W AH0
equalFreq,test,2,IH0 B IY1 N,Y IY0,Y IY0
equalFreq,test,2,N OW1 B,Y IY0,Y IY0
equalFreq,test,2,JH EY0 F IH1,Y IY0,Y IY0
equalFreq,test,2,B OW1 Z,W AH0,W AH0
equalFreq,test,2,M UW0 Z IH1 M,Y IY0,Y IY0
equalFreq,test,2,T IH0 P IH1,Y IY0,Y IY0
equalFreq,test,2,IY0 M EY1 K,L EY0,L EY0
equalFreq,test,2,IH0 T UW1 K,L EY0,L EY0
equalFreq,test,2,B UW1 F,L EY0,L EY0
equalFreq,test,2,D AH1 V,Y IY0,Y IY0
equalFreq,test,2,EH0 B EY1 CH,W AH0,W AH0
equalFreq,test,2,AH0 T IY1 K,L EY0,L EY0
equalFreq,test,2,Z EY0 P EH1 T,L EY0,L EY0
equalFreq,test,2,UW0 B IH1 G,Y IY0,Y IY0
equalFreq,test,2,M OW1 M,Y IY0,Y IY0
equalFreq,test,2,K IY0 V EH1,Y IY0,Y IY0
equalFreq,test,2,JH UW0 D UW1 F,L EY0,L EY0
equalFreq,test,2,JH EH0 B UH1 CH,W AH0,W AH0
equalFreq,test,2,P EH1 SH,W AH0,W AH0
equalFreq,test,2,UW0 B IH1 CH,W AH0,W AH0
equalFreq,test,2,UW0 B EY1 K,L EY0,L EY0
equalFreq,test,2,IH0 K EH1 S,W AH0,L EY0
equalFreq,test,2,K EY1 T,L EY0,L EY0
equalFreq,test,2,V IY0 S EH1 N,Y IY0,W AH0
equalFreq,test,2,P IY0 N IY1 N,Y IY0,Y IY0
equalFreq,test,2,JH IH0 L AH1 T,L EY0,L EY0
equalFreq,test,2,F IH0 CH EY1 K,L EY0,L EY0
equalFreq,test,2,IY0 M OW1 V,Y IY0,Y IY0
equalFreq,test,2,G IH1 P,L EY0,L EY0
equalFreq,test,2,V UW1 SH,W AH0,W AH0
equalFreq,test,2,EH0 N OW1 G,Y IY0,Y IY0
equalFreq,test,2,V UH1 CH,W AH0,W AH0
equalFreq,test,2,IH0 M IY1 P,L EY0,L EY0
equalFreq,test,2,L EH0 L AH1 F,L EY0,Y IY0
equalFreq,test,2,UW0 F OW1 ZH,W AH0,W AH0
equalFreq,test,2,N IH1 SH,W AH0,W AH0
equalFreq,test,2,G EH0 F OW1 JH,W AH0,W AH0
equalFreq,test,2,V EY1 ZH,W AH0,W AH0
equalFreq,test,2,M AH1 N,Y IY0,Y IY0
equalFreq,test,2,UW0 G UH1 SH,W AH0,W AH0
equalFreq,test,2,AH0 SH EY1 N,Y IY0,W AH0
equalFreq,test,2,M IY0 D IY1 P,L EY0,L EY0
equalFreq,test,2,T IY0 G IH1 CH,W AH0,W AH0
equalFreq,test,2,UW0 M EY1 K,L EY0,L EY0
equalFreq,test,2,EY0 P AH1 K,L EY0,L EY0
equalFreq,test,2,G EH0 SH UW1 V,Y IY0,Y IY0
equalFreq,test,2,CH EH1 NG,Y IY0,Y IY0
equalFreq,test,2,IY0 F IH1 NG,Y IY0,Y IY0
equalFreq,test,2,S EH0 SH IH1 ZH,W AH0,W AH0
equalFreq,test,2,P UW1 B,Y IY0,Y IY0
equalFreq,test,2,EY0 K EY1 T,L EY0,L EY0
equalFreq,test,2,CH IY0 G UH1 T,L EY0,L EY0
equalFreq,test,2,IY0 L EY1 V,Y IY0,Y IY0
equalFreq,test,2,M EH1 M,Y IY0,Y IY0
equalFreq,test,2,Z IH1 D,Y IY0,Y IY0
equalFreq,test,2,N EY0 S IH1 SH,W AH0,W AH0
equalFreq,test,2,G AH1 F,L EY0,L EY0
equalFreq,test,2,K OW1 JH,W AH0,W AH0
equalFreq,test,2,Z IY0 V UH1 D,Y IY0,Y IY0
equalFreq,test,2,IY0 F IY1 V,Y IY0,Y IY0
equalFreq,test,2,F EH0 V OW1 JH,W AH0,W AH0
equalFreq,test,2,T IY0 G AH1 P,L EY0,L EY0
equalFreq,test,2,P AH1 V,Y IY0,Y IY0
equalFreq,test,2,K IH0 P IY1 F,L EY0,L EY0
equalFreq,test,2,L IH0 L EY1,Y IY0,Y IY0
equalFreq,test,2,SH EH1 CH,W AH0,W AH0
equalFreq,test,2,G UW0 V EH1 F,L EY0,L EY0
equalFreq,test,2,F EH0 V EH1 T,L EY0,L EY0
equalFreq,test,2,Z EY1 ZH,W AH0,W AH0
equalFreq,test,2,JH EH0 K EY1 V,Y IY0,Y IY0
equalFreq,test,2,V AH1 V,Y IY0,Y IY0
equalFreq,test,2,F UH1 D,Y IY0,L EY0
equalFreq,test,2,IY0 N EY1 F,L EY0,L EY0
equalFreq,test,2,EH0 F AH1 K,L EY0,L EY0
equalFreq,test,2,IH0 P OW1 CH,W AH0,W AH0
equalFreq,test,2,V OW0 K UH1 K,L EY0,L EY0
equalFreq,test,2,M UW1 ZH,W AH0,W AH0
equalFreq,test,2,CH IY0 CH AH1 T,L EY0,L EY0
equalFreq,test,2,D IH1 D,Y IY0,Y IY0
equalFreq,test,2,P OW0 D IY1 CH,W AH0,W AH0
equalFreq,test,2,N EY1 P,L EY0,L EY0
equalFreq,test,2,D UW0 Z EH1 SH,W AH0,W AH0
equalFreq,test,2,B UH0 K UW1 D,Y IY0,L EY0
equalFreq,test,2,Z IY0 Z UW1 JH,W AH0,W AH0
equalFreq,test,2,EY0 N IH1 CH,W AH0,W AH0
equalFreq,test,2,F UH0 D AH1 D,Y IY0,Y IY0
equalFreq,test,2,CH UW1 M,Y IY0,Y IY0
equalFreq,test,2,K EY1 G,Y IY0,Y IY0
equalFreq,test,2,P IY1 ZH,W AH0,W AH0
equalFreq,test,2,UW0 V OW1 CH,W AH0,W AH0
equalFreq,test,2,IH0 B EH1 S,W AH0,Y IY0
equalFreq,test,2,T IY1 JH,W AH0,W AH0
equalFreq,test,2,JH EY1 M,Y IY0,Y IY0
equalFreq,test,2,Z IH1 V,Y IY0,Y IY0
equalFreq,test,2,EH0 M UW1 B,Y IY0,Y IY0
equalFreq,test,2,UW0 K AH1 SH,W AH0,W AH0
equalFreq,test,2,UH0 K UW1 B,Y IY0,Y IY0
equalFreq,test,2,CH EH1 SH,W AH0,W AH0
equalFreq,test,2,G AH1 K,L EY0,L EY0
equalFreq,test,2,D IY1 F,L EY0,L EY0
equalFreq,test,2,L EH0 P UW1 F,L EY0,L EY0
equalFreq,test,2,P IY1 F,L EY0,L EY0
equalFreq,test,2,M OW0 G IH1 N,Y IY0,Y IY0
equalFreq,test,2,M OW0 F IY1 SH,W AH0,W AH0
equalFreq,test,2,N AH1 K,L EY0,L EY0
equalFreq,test,2,T AH0 L IH1,Y IY0,Y IY0
equalFreq,test,2,L AH1 JH,W AH0,W AH0
equalFreq,test,2,F UH0 S EY1 JH,W AH0,W AH0
equalFreq,test,2,UW0 JH UW1 ZH,W AH0,W AH0
equalFreq,test,2,UH0 D IY1 P,L EY0,L EY0
equalFreq,test,2,P OW0 L IY1,Y IY0,Y IY0
equalFreq,test,2,AH0 SH IH1 M,Y IY0,Y IY0
equalFreq,test,2,EH0 SH EH1 M,Y IY0,Y IY0
equalFreq,test,2,OW0 T EY1 F,L EY0,L EY0
equalFreq,test,2,M IY1 SH,W AH0,W AH0
equalFreq,test,2,Z IY1 T,L EY0,Y IY0
equalFreq,test,2,B UH0 K EY1,Y IY0,Y IY0
equalFreq,test,2,D UW1 V,Y IY0,Y IY0
equalFreq,test,2,S EY0 G UW1 F,L EY0,L EY0
equalFreq,test,2,G AH0 S UW1,Y IY0,Y IY0
equalFreq,test,2,K EH1 K,L EY0,L EY0
equalFreq,test,2,UH0 SH EY1 P,L EY0,L EY0
equalFreq,test,2,EH0 L UH1 T,L EY0,L EY0
equalFreq,test,2,P EY0 T IY1 S,W AH0,?
equalFreq,test,2,JH EH1 Z,W AH0,W AH0
equalFreq,test,2,OW0 P AH1 Z,W AH0,W AH0
equalFreq,test,2,UH0 SH EH1 Z,W AH0,W AH0
equalFreq,test,2,EH0 S UH1 CH,W AH0,W AH0
equalFreq,test,2,N UW0 B AH1 CH,W AH0,W AH0
equalFreq,test,2,Z EH0 N EH1 S,W AH0,W AH0
equalFreq,test,2,UH0 SH EH1 G,Y IY0,Y IY0
equalFreq,test,2,EH0 M UW1 JH,W AH0,W AH0
equalFreq,test,2,AH0 N EH1 B,Y IY0,Y IY0
equalFreq,test,2,T IY0 JH OW1,Y IY0,W AH0
equalFreq,test,2,K IY1 K,L EY0,L EY0
equalFreq,test,2,CH IY0 M EY1,Y IY0,Y IY0
equalFreq,test,2,EY0 T EH1 JH,W AH0,W AH0
equalFreq,test,2,K UH0 D AH1 Z,W AH0,W AH0
equalFreq,test,2,K UW0 G EY1 D,Y IY0,Y IY0
equalFreq,test,2,D EY1 P,L EY0,L EY0
equalFreq,test,2,S AH0 G EH1 NG,Y IY0,Y IY0
equalFreq,test,2,EY0 V IY1 D,Y IY0,Y IY0
equalFreq,test,2,Z AH1 JH,W AH0,W AH0
equalFreq,test,2,JH EH0 F IH1 JH,W AH0,W AH0
equalFreq,test,2,IH0 D IH1 F,L EY0,L EY0
equalFreq,test,2,IH0 B UW1 P,L EY0,L EY0
equalFreq,test,2,N EH1 SH,W AH0,W AH0
equalFreq,test,2,V EH0 Z EY1 JH,W AH0,W AH0
equalFreq,test,2,EH0 CH IY1 ZH,W AH0,W AH0
equalFreq,test,2,Z UW1 B,Y IY0,Y IY0
equalFreq,test,2,OW0 V OW1 P,L EY0,L EY0
equalFreq,test,2,IH0 F EH1 S,W AH0,W AH0
equalFreq,test,2,V EH0 S UH1 T,L EY0,L EY0
equalFreq,test,2,EY0 T AH1 T,L EY0,L EY0
equalFreq,test,2,M OW0 K UH1 T,L EY0,L EY0
equalFreq,test,2,IY0 N IY1 CH,W AH0,W AH0
equalFreq,test,2,N IY1 T,L EY0,L EY0
equalFreq,test,2,D UW0 P IH1 SH,W AH0,W AH0
equalFreq,test,2,D IY0 B EY1 F,L EY0,L EY0
equalFreq,test,2,T UW1 P,L EY0,L EY0
equalFreq,test,2,T EH1 P,L EY0,L EY0
equalFreq,test,2,IY0 B EY1 P,L EY0,L EY0
equalFreq,test,2,IY0 N AH1 JH,W AH0,W AH0
equalFreq,test,2,EH0 SH IY1 ZH,W AH0,W AH0
equalFreq,test,2,SH OW0 K EH1 Z,W AH0,W AH0
equalFreq,test,2,EH0 CH OW1 F,L EY0,L EY0
equalFreq,test,2,AH0 S EH1 NG,Y IY0,Y IY0
equalFreq,test,2,UW0 P UW1 F,L EY0,L EY0
equalFreq,test,2,Z IH0 N EY1,Y IY0,Y IY0
equalFreq,test,2,CH AH1 Z,W AH0,W AH0
equalFreq,test,2,D EY0 L UH1 CH,W AH0,W AH0
equalFreq,test,2,AH0 S UH1 CH,W AH0,W AH0
equalFreq,test,2,N EY1 Z,W AH0,W AH0
equalFreq,test,2,B IH0 M EH1,Y IY0,Y IY0
equalFreq,test,2,F UW0 B EY1,Y IY0,Y IY0
equalFreq,test,2,P AH0 D OW1 M,Y IY0,Y IY0
equalFreq,test,2,F UH0 Z IH1,Y IY0,Y IY0
equalFreq,test,2,UH0 S UW1 JH,W AH0,W AH0
equalFreq,test,2,T OW0 S OW1 V,Y IY0,Y IY0
equalFreq,test,2,D UW0 F OW1 N,Y IY0,Y IY0
equalFreq,test,2,G UW1 Z,W AH0,W AH0
equalFreq,test,2,JH EH1 P,L EY0,L EY0
equalFreq,test,2,B EH0 T EY1,Y IY0,L EY0
equalFreq,test,2,V UH0 S EH1,Y IY0,Y IY0
equalFreq,test,2,V IY1 M,Y IY0,Y IY0
equalFreq,test,2,CH AH0 L EH1 T,L EY0,L EY0
equalFreq,test,2,UH0 D IY1 V,Y IY0,Y IY0
equalFreq,test,2,SH EH0 K UH1 SH,W AH0,W AH0
equalFreq,test,2,V UH0 SH EH1 CH,W AH0,W AH0
equalFreq,test,2,EH0 T EY1 P,L EY0,L EY0
equalFreq,test,2,AH0 SH UW1 M,Y IY0,Y IY0
equalFreq,test,2,P EH0 B IY1 T,L EY0,L EY0
equalFreq,test,2,UW0 M IY1 S,W AH0,W AH0
equalFreq,test,2,UW0 N EH1 D,Y IY0,Y IY0
equalFreq,test,2,JH IY1 F,L EY0,Y IY0
equalFreq,test,2,EH0 SH EY1 T,L EY0,L EY0
equalFreq,test,2,CH IH0 N AH1,Y IY0,Y IY0
equalFreq,test,2,B IY0 Z EH1,Y IY0,Y IY0
equalFreq,test,2,F AH0 Z EH1 SH,W AH0,W AH0
equalFreq,test,2,T AH0 F EH1,Y IY0,L EY0
equalFreq,test,2,IH0 K IY1 D,Y IY0,Y IY0
equalFreq,test,2,N UW0 V OW1 G,Y IY0,Y IY0
equalFreq,test,2,N EH1 ZH,W AH0,W AH0
equalFreq,test,2,F UH0 S IH1 M,Y IY0,Y IY0
equalFreq,test,2,JH AH1 S,W AH0,W AH0
equalFreq,test,2,B UH0 L IH1 B,Y IY0,Y IY0
equalFreq,test,2,UW0 N UH1 T,L EY0,L EY0
equalFreq,test,2,K AH1 Z,W AH0,W AH0
equalFreq,test,2,B UH1 T,L EY0,L EY0
equalFreq,test,2,CH EY0 K EH1 ZH,W AH0,W AH0
equalFreq,test,2,N IH0 SH IY1 SH,W AH0,W AH0
equalFreq,test,2,F IH1 P,L EY0,L EY0
equalFreq,test,2,IY0 SH IY1 T,L EY0,L EY0
equalFreq,test,2,B IY1 SH,W AH0,W AH0
equalFreq,test,2,JH AH1 T,L EY0,L EY0
equalFreq,test,2,SH UW1 K,L EY0,L EY0
equalFreq,test,2,T OW0 P UW1 B,Y IY0,Y IY0
equalFreq,test,2,CH UW1 K,L EY0,Y IY0
